TIME,LATITUDE,LONGITUDE,MODALITY,SNR,CFO,BLER,INDEX,SEGMENTS,MISS
16:04:20,45.050112667,7.661158833,8,10,66.52,,,,
16:04:21,45.050106,7.661157833,8,10,67.24,,1,173857.ts ,
16:04:22,45.0501,7.661157,8,10,68.34,,,,
16:04:23,45.050094333,7.661156167,8,10,67.68,,,,
16:04:24,45.050089833,7.661155667,8,10,68.23,,1,173858.ts ,
16:04:25,45.0500855,7.661154833,8,10,68.98,,,,
16:04:26,45.0500805,7.661153667,8,10,67.78,,,,
16:04:27,45.050076333,7.661152333,8,10,67.97,,1,173859.ts ,
16:04:28,45.050070833,7.661150667,8,10,67.72,,,,
16:04:29,45.050065667,7.661149167,8,10,67.76,,,,
16:04:30,45.050061667,7.661147833,8,10,67.78,,1,173860.ts ,
16:04:31,45.050058167,7.661147,8,10,67.65,,,,
16:04:32,45.050054167,7.661145833,8,10,68.25,,,,
16:04:33,45.0500505,7.6611445,8,10,68.56,,1,173861.ts ,
16:04:34,45.050048167,7.6611435,8,10,68.14,,,,
16:04:35,45.0500455,7.661142833,8,10,67.48,,,,
16:04:36,45.050043,7.661142,8,10,67.61,,1,173862.ts ,
16:04:37,45.050040167,7.661140833,8,10,67.82,,,,
16:04:38,45.050037167,7.6611395,8,10,67.64,,,,
16:04:39,45.050034667,7.6611385,8,10,67.90,,1,173863.ts ,
16:04:40,45.050032833,7.661137667,8,10,67.55,,,,
16:04:41,45.050030667,7.6611365,8,10,68.14,,,,
16:04:42,45.050016579,7.661163725,8,10,79.79,,1,173864.ts ,
16:04:43,45.050002490,7.661190950,8,10,68.14,,,,
16:04:44,45.049988402,7.661218175,8,10,67.19,,,,
16:04:45,45.049974314,7.661245400,8,10,68.14,,1,173865.ts ,
16:04:46,45.049960225,7.661272625,8,10,66.49,,,,
16:04:47,45.049946137,7.661299850,8,10,66.49,,,,
16:04:48,45.049932049,7.661327075,8,10,66.54,,1,173866.ts ,
16:04:49,45.049917960,7.661354300,8,10,67.88,,,,
16:04:50,45.049903872,7.661381525,8,10,68.37,,,,
16:04:51,45.049889783,7.661408750,8,10,65.73,,1,173867.ts ,
16:04:52,45.049875695,7.661435975,8,10,66.28,,,,
16:04:53,45.049861607,7.661463200,8,10,66.39,,,,
16:04:54,45.049847518,7.661490425,8,10,65.39,,1,173868.ts ,
16:04:55,45.049833430,7.661517650,8,10,65.37,,,,
16:04:56,45.049819342,7.661544875,8,10,65.51,,,,
16:04:57,45.049805253,7.661572100,8,10,73.63,,1,173869.ts ,
16:04:58,45.049791165,7.661599325,8,10,74.11,,,,
16:04:59,45.049777077,7.661626550,8,10,65.36,,,,
16:05:00,45.049762988,7.661653775,8,10,68.29,,1,173870.ts ,
16:05:01,45.0497489,7.6616810,8,10,73.70,,,,
16:05:02,45.049765341,7.661716776,8,10,65.65,,,,
16:05:03,45.049781781457,7.661752552691922,8,10,68.87,,1,173871.ts ,
16:05:04,45.049739025,7.661854242,8,10,63.59,,,,
16:05:05,45.049696269,7.661955932,8,10,65.35,,,,
16:05:06,45.049653513,7.662057621,8,10,64.67,,1,173872.ts ,
16:05:07,45.049610756,7.662159311,8,10,62.04,,,,
16:05:08,45.0495680,7.6622610,8,10,63.71,,,,
16:05:09,45.049529571,7.662333857,8,10,65.28,,1,173873.ts ,
16:05:10,45.049491143,7.662406714,8,10,57.92,,,,
16:05:11,45.049452714,7.662479571,8,10,64.69,,,,
16:05:12,45.049414286,7.662552429,8,10,64.12,,1,173874.ts ,
16:05:13,45.049375857,7.662625286,8,10,65.61,,,,
16:05:14,45.049337429,7.662698143,8,10,58.48,,,,
16:05:15,45.0492990,7.6627710,8,10,57.92,,1,173875.ts ,
16:05:16,45.049267187,7.662834512,8,10,59.05,,,,
16:05:17,45.049235375,7.662898025,8,10,61.20,,,,
16:05:18,45.049203562,7.662961538,8,10,59.43,,1,173876.ts ,
16:05:19,45.049171750,7.663025050,8,10,56.86,,,,
16:05:20,45.049139938,7.663088562,8,10,58.18,,,,
16:05:21,45.049108125,7.663152075,8,10,70.25,,1,173877.ts ,
16:05:22,45.049076312,7.663215587,8,10,64.46,,,,
16:05:23,45.0490445,7.6632791,8,10,61.89,,,,
16:05:24,45.048980417,7.663339717,8,10,59.82,,1,173878.ts ,
16:05:25,45.048916333,7.663400333,8,10,63.59,,,,
16:05:26,45.048852250,7.663460950,8,10,61.61,,,,
16:05:27,45.048788167,7.663521567,8,10,63.55,,1,173879.ts ,
16:05:28,45.048724083,7.663582183,8,10,62.35,,,,
16:05:29,45.0486600,7.6636428,8,10,64.30,,,,
16:05:30,45.048649950,7.663656241,8,10,63.33,,1,173880.ts ,
16:05:31,45.048639900,7.663669682,8,10,67.02,,,,
16:05:32,45.048629850,7.663683123,8,10,67.11,,,,
16:05:34,45.048609750,7.663710005,8,10,68.59,,1,173881.ts ,
16:05:35,45.048599700,7.663723445,8,10,67.93,,,,
16:05:36,45.048589650,7.663736886,8,10,68.48,,1,173882.ts ,
16:05:37,45.048579600,7.663750327,8,10,68.35,,,,
16:05:38,45.048569550,7.663763768,8,10,69.24,,,,
16:05:39,45.048559500,7.663777209,8,10,68.92,,1,173883.ts ,
16:05:40,45.048549450,7.663790650,8,10,69.79,,,,
16:05:41,45.048539400,7.663804091,8,10,67.58,,,,
16:05:42,45.048529350,7.663817532,8,10,65.05,,1,173884.ts ,
16:05:43,45.048519300,7.663830973,8,10,64.41,,,,
16:05:44,45.048509250,7.663844414,8,10,68.87,,,,
16:05:45,45.048499200,7.663857855,8,10,65.87,,1,173885.ts ,
16:05:46,45.048489150,7.663871295,8,10,64.34,,,,
16:05:47,45.048479100,7.663884736,8,10,63.77,,,,
16:05:48,45.048469050,7.663898177,8,10,66.16,,1,173886.ts ,
16:05:49,45.048459000,7.663911618,8,10,66.43,,,,
16:05:50,45.048448950,7.663925059,8,10,141.3,,,,
16:05:51,45.0484389,7.6639385,8,10,73.47,,1,173887.ts ,
16:05:52,45.048486043,7.663997936,8,10,65.10,,,,
16:05:53,45.048533186,7.664057371,8,10,66.77,,,,
16:05:54,45.048580329,7.664116807,8,10,65.13,,1,173888.ts ,
16:05:55,45.048627471,7.664176243,8,10,62.45,,,,
16:05:56,45.048674614,7.664235679,8,10,60.69,,,,
16:05:57,45.048721757,7.664295114,8,10,58.79,,1,173889.ts ,
16:05:58,45.048768900,7.664354550,8,10,54.80,,,,
16:05:59,45.048816043,7.664413986,8,10,51.70,,,,
16:06:00,45.048863186,7.664473421,8,10,54.13,,1,173890.ts ,
16:06:01,45.048910329,7.664532857,8,10,54.40,,,,
16:06:02,45.048957471,7.664592293,8,10,53.82,,,,
16:06:03,45.049004614,7.664651729,8,10,51.10,,1,173891.ts ,
16:06:04,45.049051757,7.664711164,8,10,59.88,,,,
16:06:05,45.0490989,7.6647706,8,10,54.55,,,,
16:06:06,45.049113300,7.664785700,8,10,54.20,,1,173892.ts ,
16:06:07,45.049127700,7.664800800,8,10,60.03,,,,
16:06:08,45.049142100,7.664815900,8,10,57.45,,,,
16:06:09,45.049156500,7.664831000,8,10,62.05,,1,173893.ts ,
16:06:10,45.049170900,7.664846100,8,10,59.99,,,,
16:06:11,45.049185300,7.664861200,8,10,64.97,,,,
16:06:12,45.049199700,7.664876300,8,10,65.36,,1,173894.ts ,
16:06:13,45.049214100,7.664891400,8,10,67.03,,,,
16:06:14,45.049228500,7.664906500,8,10,67.66,,,,
16:06:15,45.049242900,7.664921600,8,10,67.75,,1,173895.ts ,
16:06:16,45.049257300,7.664936700,8,10,68.03,,,,
16:06:17,45.049271700,7.664951800,8,10,68.49,,,,
16:06:18,45.049286100,7.664966900,8,10,67.52,,,173896.ts ,
16:06:19,45.0493005,7.6649820,8,10,67.54,,,,
16:06:20,45.049302486,7.664984121,8,10,67.84,,,,
16:06:21,45.049304471,7.664986243,8,10,67.76,,1,173897.ts ,
16:06:22,45.049306457,7.664988364,8,10,68.14,,,,
16:06:23,45.049308443,7.664990486,8,10,68.00,,,,
16:06:24,45.049310429,7.664992607,8,10,67.63,,1,173898.ts ,
16:06:25,45.049312414,7.664994729,8,10,67.86,,,,
16:06:26,45.049314400,7.664996850,8,10,67.51,,,,
16:06:27,45.049316386,7.664998971,8,10,67.56,,1,173899.ts ,
16:06:28,45.049318371,7.665001093,8,10,67.54,,,,
16:06:29,45.049320357,7.665003214,8,10,67.35,,,,
16:06:30,45.049322343,7.665005336,8,10,67.00,,1,173900.ts ,
16:06:31,45.049324329,7.665007457,8,10,67.44,,,,
16:06:32,45.049326314,7.665009579,8,10,67.16,,,,
16:06:33,45.0493283,7.6650117,8,10,66.95,,1,173901.ts ,
16:06:34,45.049332779,7.665020100,8,10,67.09,,,,
16:06:35,45.049337257,7.665028500,8,10,66.93,,,,
16:06:36,45.049341736,7.665036900,8,10,67.27,,1,173902.ts ,
16:06:37,45.049346214,7.665045300,8,10,67.10,,,,
16:06:38,45.049350693,7.665053700,8,10,66.66,,,,
16:06:39,45.049355171,7.665062100,8,10,66.58,,1,173903.ts ,
16:06:40,45.049359650,7.665070500,8,10,66.91,,,,
16:06:41,45.049364129,7.665078900,8,10,66.40,,,,
16:06:42,45.049368607,7.665087300,8,10,66.92,,,173904.ts ,
16:06:43,45.049373086,7.665095700,8,10,66.69,,,,
16:06:44,45.049377564,7.665104100,8,10,66.28,,,,
16:06:45,45.049382043,7.665112500,8,10,64.96,,1,173905.ts ,
16:06:46,45.049386521,7.665120900,8,10,63.32,,,,
16:06:47,45.0493910,7.6651293,8,10,61.18,,,,
16:06:48,45.049434025,7.665170400,8,10,64.20,,1,173906.ts ,
16:06:49,45.049477050,7.665211500,8,10,62.51,,,,
16:06:50,45.049520075,7.665252600,8,10,59.03,,,,
16:06:51,45.049563100,7.665293700,8,10,67.12,0,1,173907.ts ,
16:06:52,45.049606125,7.665334800,8,10,68.26,0,,,
16:06:53,45.049649150,7.665375900,8,10,73.20,0,,,
16:06:54,45.049692175,7.665417000,8,10,71.76,0,,173908.ts ,
16:06:55,45.0497352,7.6654581,8,10,74.77,,,,
16:06:56,45.049798430,7.665531360,8,10,71.78,,,,
16:06:57,45.049861660,7.665604620,8,10,71.62,,,173909.ts ,
16:06:58,45.049924890,7.665677880,8,10,70.81,,,,
16:06:59,45.049988120,7.665751140,8,10,69.15,,,,
16:07:00,45.050051350,7.665824400,8,10,69.78,,,,
16:07:01,45.050114580,7.665897660,8,10,69.94,,1,,10
16:07:02,45.050177810,7.665970920,8,10,73.95,,,,10
16:07:03,45.050241040,7.666044180,4,10,73.30,,,173910.ts ,
16:07:04,45.050304270,7.666117440,4,10,72.65,,1,,
16:07:05,45.050367500,7.666190700,4,10,72.53,,,,
16:07:06,45.050430730,7.666263960,4,10,67.69,,,,
16:07:07,45.050493960,7.666337220,4,10,52.83,,,173911.ts ,
16:07:09,45.050620420,7.666483740,4,10,51.08,,1,,
16:07:10,45.050683650,7.666557000,4,10,52.56,,,,
16:07:11,45.050746880,7.666630260,8,10,45.16,,1,173912.ts 173913.ts ,10
16:07:12,45.050810110,7.666703520,8,10,48.57,,1,173914.ts ,
16:07:13,45.050873340,7.666776780,8,10,51.53,,,,
16:07:14,45.050936570,7.666850040,8,10,52.72,0,,,
16:07:15,45.0509998,7.6669233,8,10,58.17,0,1,173915.ts ,
16:07:16,45.051058800,7.666984925,8,10,58.14,0.003,,,
16:07:17,45.051117800,7.667046550,8,10,64.09,0.003,,,
16:07:18,45.051176800,7.667108175,8,10,64.67,0.026,1,,
16:07:19,45.051235800,7.667169800,8,10,65.08,0.002,,,10
16:07:20,45.051294800,7.667231425,8,10,65.45,0,,,10
16:07:21,45.051353800,7.667293050,8,10,66.21,0,,,10
16:07:22,45.051412800,7.667354675,8,10,64.13,0.002,1,,10
16:07:23,45.0514718,7.6674163,8,10,64.27,0.024,,,10
16:07:24,45.051472710,7.667419925,4,10,68.17,0.016,,173916.ts ,
16:07:25,45.051473620,7.667423550,4,10,68.08,0.004,,,
16:07:26,45.051474530,7.667427175,4,10,68.53,0.050,,173917.ts ,
16:07:27,45.051475440,7.667430800,4,10,69.83,0.042,,,
16:07:28,45.051476350,7.667434425,4,10,67.43,0,,,
16:07:29,45.051477260,7.667438050,4,10,68.75,0,,173918.ts ,
16:07:30,45.051478170,7.667441675,4,10,69.20,0,1,,
16:07:31,45.051479080,7.667445300,4,10,67.14,0,,,
16:07:32,45.051479990,7.667448925,4,10,67.71,0.993,,173919.ts ,
16:07:33,45.051480900,7.667452550,4,10,66.84,0,1,,
16:07:34,45.051481810,7.667456175,4,10,68.32,0,,173920.ts ,
16:07:35,45.051482720,7.667459800,4,10,67.17,0,,,
16:07:36,45.051483630,7.667463425,4,10,66.58,0,,173921.ts ,
16:07:37,45.051484540,7.667467050,4,10,66.22,0,1,,
16:07:38,45.051485450,7.667470675,4,10,66.72,0,,,
16:07:39,45.051486360,7.667474300,4,10,66.29,0,,,
16:07:40,45.051487270,7.667477925,4,10,67.90,0,,,10
16:07:41,45.051488180,7.667481550,4,10,67.18,0,,173922.ts ,
16:07:42,45.051489090,7.667485175,4,10,67.52,0,1,,
16:07:43,45.0514900,7.6674888,4,10,68.16,0,,,
16:07:44,45.051498337,7.667494162,4,10,67.96,0,,173923.ts ,
16:07:45,45.051506675,7.667499525,4,10,66.26,0,1,,
16:07:46,45.051515012,7.667504887,4,10,67.44,0,,,
16:07:47,45.051523350,7.667510250,4,10,67.56,0,,,
16:07:48,45.051531688,7.667515612,4,10,67.55,0,,173924.ts ,
16:07:49,45.051540025,7.667520975,4,10,67.96,0,1,,
16:07:50,45.051548363,7.667526338,4,10,68.42,0,,,
16:07:51,45.0515567,7.6675317,4,10,66.44,0,,173925.ts ,
16:07:52,45.051576035,7.667553220,4,10,68.49,0,1,,
16:07:53,45.051595370,7.667574740,4,10,68.93,0,,,
16:07:54,45.051614705,7.667596260,4,10,67.37,0,,173926.ts ,
16:07:55,45.051634040,7.667617780,4,10,68.67,0,1,,
16:07:56,45.051653375,7.667639300,4,10,67.33,0,,,
16:07:57,45.051672710,7.667660820,4,10,66.19,0,,173927.ts ,
16:07:58,45.051692045,7.667682340,4,10,68.12,0,1,,
16:07:59,45.051711380,7.667703860,4,10,67.71,0,,,
16:08:00,45.051730715,7.667725380,4,10,66.34,0,,173928.ts ,
16:08:01,45.051750050,7.667746900,4,10,67.68,0,,,
16:08:02,45.051769385,7.667768420,4,10,68.74,0,1,,
16:08:03,45.051788720,7.667789940,4,10,67.75,0,,,
16:08:04,45.051808055,7.667811460,4,10,68.75,0,,173929.ts ,
16:08:05,45.051827390,7.667832980,4,10,69.35,0,1,,
16:08:06,45.051846725,7.667854500,4,10,69.83,0.005,,,
16:08:07,45.051866060,7.667876020,4,10,70.44,0.048,,173930.ts ,
16:08:08,45.051885395,7.667897540,4,10,72.20,0,,,
16:08:09,45.051904730,7.667919060,4,10,73.32,0,1,,
16:08:10,45.051924065,7.667940580,4,10,73.95,0,,,
16:08:11,45.0519434,7.6679621,4,10,74.07,,,173931.ts ,
16:08:12,45.051994212,7.668012462,4,10,68.71,,1,,
16:08:13,45.052045025,7.668062825,4,10,66.33,,,,
16:08:14,45.052095837,7.668113187,4,10,65.91,,,173932.ts ,
16:08:15,45.052146650,7.668163550,4,10,63.14,,1,,
16:08:16,45.052197463,7.668213912,4,10,64.54,,,,
16:08:17,45.052248275,7.668264275,4,10,65.80,,,173933.ts ,
16:08:18,45.052299088,7.668314637,4,10,67.14,,1,,
16:08:19,45.0523499,7.6683650,4,10,65.56,,,,
16:08:20,45.052368995,7.668389920,4,10,64.34,0.007,,173934.ts ,
16:08:21,45.052388090,7.668414840,4,0,,,1,,
16:08:22,45.052407185,7.668439760,4,10,63.70,0,,,
16:08:23,45.052426280,7.668464680,4,10,66.78,0,,173935.ts ,
16:08:24,45.052445375,7.668489600,4,10,70.20,0,,,
16:08:25,45.052464470,7.668514520,8,10,68.24,0,1,173936.ts 173937.ts 173938.ts ,10
16:08:26,45.052483565,7.668539440,8,10,68.37,,1,173939.ts ,
16:08:27,45.052502660,7.668564360,8,10,66.66,,,,
16:08:28,45.052521755,7.668589280,8,10,67.41,,,,
16:08:29,45.052540850,7.668614200,8,10,67.50,,,,
16:08:30,45.052559945,7.668639120,8,10,72.12,,1,,10
16:08:31,45.052579040,7.668664040,8,10,70.08,,,,10
16:08:32,45.052598135,7.668688960,8,10,70.06,,,,10
16:08:33,45.052617230,7.668713880,4,10,71.28,,1,173940.ts ,
16:08:34,45.052636325,7.668738800,4,10,69.71,,,,
16:08:35,45.052655420,7.668763720,4,10,70.59,,,173941.ts ,
16:08:36,45.052674515,7.668788640,4,10,69.66,,,,
16:08:37,45.052693610,7.668813560,4,10,70.75,0,1,,
16:08:38,45.052712705,7.668838480,4,10,70.92,0,,,
16:08:39,45.0527318,7.6688634,8,10,70.60,0,1,173942.ts 173943.ts ,10
16:08:40,45.052742120,7.668876240,8,10,70.46,0,,,
16:08:41,45.052752440,7.668889080,8,10,71.34,0,,173944.ts ,
16:08:42,45.052762760,7.668901920,8,10,68.55,0,,,
16:08:43,45.052773080,7.668914760,8,10,70.46,0,,,
16:08:44,45.052783400,7.668927600,8,10,69.39,0,,,
16:08:45,45.052793720,7.668940440,8,10,69.75,0,1,,10
16:08:46,45.052804040,7.668953280,8,10,70.19,,,,10
16:08:47,45.052814360,7.668966120,4,10,70.59,,,173945.ts ,
16:08:48,45.052824680,7.668978960,4,10,71.88,,,,
16:08:49,45.0528350,7.6689918,4,10,73.15,,1,,
16:08:50,45.052896622,7.669063600,4,10,73.45,,,173946.ts ,
16:08:51,45.052958244,7.669135400,4,10,70.82,,,,
16:08:52,45.053019867,7.669207200,4,10,69.87,,1,,
16:08:53,45.053081489,7.669279000,4,10,72.45,,,173947.ts ,
16:08:54,45.053143111,7.669350800,4,10,64.75,,1,,
16:08:55,45.053204733,7.669422600,4,10,64.73,,,,
16:08:56,45.053266356,7.669494400,4,10,58.74,,,,
16:08:57,45.053327978,7.669566200,4,10,58.32,,,173948.ts ,
16:08:58,45.053389600,7.669638000,4,10,58.79,,1,,
16:08:59,45.053451222,7.669709800,4,10,59.09,,,,
16:09:00,45.053512844,7.669781600,4,10,67.21,,,,
16:09:01,45.053574467,7.669853400,8,10,65.17,0,1,173949.ts 173950.ts ,10
16:09:02,45.053636089,7.669925200,8,10,67.70,0.009,,,
16:09:03,45.053697711,7.669997000,8,10,69.83,0,1,173951.ts ,
16:09:04,45.053759333,7.670068800,8,10,76.87,0,,,
16:09:05,45.053820956,7.670140600,8,10,76.25,0,,,
16:09:06,45.053882578,7.670212400,8,10,75.29,,1,173952.ts ,
16:09:07,45.0539442,7.6702842,8,10,74.76,,,,
16:09:08,45.054039150,7.670369025,8,10,77.67,,,,
16:09:09,45.054134100,7.670453850,8,10,75.62,,,,
16:09:10,45.054229050,7.670538675,8,10,73.84,,1,,10
16:09:11,45.0543240,7.6706235,8,10,72.43,,,,10
16:09:12,45.054393583,7.670691042,4,10,66.42,,,173953.ts ,
16:09:13,45.054463167,7.670758583,4,10,62.55,,1,,
16:09:14,45.054532750,7.670826125,4,10,58.67,,,,
16:09:15,45.054602333,7.670893667,4,10,64.75,,,173954.ts ,
16:09:16,45.054671917,7.670961208,4,10,63.51,0,1,,
16:09:17,45.054741500,7.671028750,4,10,73.19,0.011,,,
16:09:18,45.054811083,7.671096292,4,10,82.21,0,,173955.ts ,
16:09:19,45.054880667,7.671163833,4,10,79.88,0,1,,
16:09:20,45.054950250,7.671231375,4,10,76.63,0,,173956.ts ,
16:09:21,45.055019833,7.671298917,8,10,73.74,,1,173957.ts ,
16:09:22,45.055089417,7.671366458,8,10,70.19,,,,
16:09:23,45.0551590,7.6714340,8,10,66.28,,,,
16:09:24,45.055224192,7.671354192,8,10,62.41,,,,
16:09:25,45.055289383,7.671274383,8,10,59.79,,,,10
16:09:26,45.055354575,7.671194575,8,10,58.23,,1,,10
16:09:27,45.055419767,7.671114767,8,10,54.29,,,,10
16:09:28,45.055484958,7.671034958,4,10,53.71,,,173958.ts ,
16:09:29,45.055550150,7.670955150,4,10,57.38,,1,,
16:09:30,45.055615342,7.670875342,4,10,54.07,,,,
16:09:31,45.055680533,7.670795533,4,10,56.61,,,173959.ts ,
16:09:32,45.055745725,7.670715725,4,10,56.91,,1,,
16:09:33,45.055810917,7.670635917,4,10,65.02,,,173960.ts ,
16:09:34,45.055876108,7.670556108,4,10,60.39,,,,
16:09:35,45.0559413,7.6704763,8,10,56.15,,1,173961.ts 173962.ts ,10
16:09:36,45.056009675,7.670397475,8,10,64.12,,,,
16:09:37,45.056078050,7.670318650,8,10,71.21,,1,,
16:09:38,45.056146425,7.670239825,8,10,66.12,,1,173963.ts ,
16:09:39,45.0562148,7.6701610,8,10,67.03,,,,
16:09:40,45.056268418,7.670081718,8,10,69.75,,,,
16:09:41,45.056322036,7.670002436,8,10,68.99,0,1,173964.ts ,
16:09:42,45.056375655,7.669923155,8,10,60.10,0,,,
16:09:43,45.056429273,7.669843873,8,10,72.18,0,,,
16:09:44,45.056482891,7.669764591,8,0,,,1,173965.ts ,
16:09:45,45.056536509,7.669685309,8,10,73.19,0.010,,,
16:09:46,45.056590127,7.669606027,8,10,75.18,0,,,
16:09:47,45.056643745,7.669526745,8,10,73.71,0,,173966.ts ,
16:09:48,45.056697364,7.669447464,8,10,69.04,0.009,,,
16:09:49,45.056750982,7.669368182,8,10,70.85,0,,,
16:09:50,45.056804600,7.669288900,8,10,69.63,0,,,
16:09:51,45.056858218,7.669209618,8,10,68.08,0,,,10
16:09:52,45.056911836,7.669130336,8,10,69.25,0,1,,10
16:09:53,45.056965455,7.669051055,8,10,72.65,0,,,10
16:09:54,45.057019073,7.668971773,4,10,69.29,0,,173967.ts ,
16:09:55,45.057072691,7.668892491,4,10,60.63,,1,,
16:09:56,45.057126309,7.668813209,4,10,60.80,,,173968.ts ,
16:09:57,45.057179927,7.668733927,4,10,58.11,,,,
16:09:58,45.057233545,7.668654645,4,10,66.03,,1,,
16:09:59,45.057287164,7.668575364,4,10,67.01,,,,
16:10:00,45.057340782,7.668496082,4,10,69.53,,,173969.ts ,
16:10:01,45.0573944,7.6684168,4,10,74.96,,1,,
16:10:02,45.057467150,7.668249650,4,10,72.44,,,,
16:10:03,45.0575399,7.6680825,4,10,66.64,,,173970.ts ,
16:10:04,45.057593365,7.667946373,4,10,60.37,,1,,
16:10:05,45.057646831,7.667810246,4,10,63.67,,,,
16:10:06,45.057700296,7.667674119,4,10,61.07,,,,
16:10:07,45.057753762,7.667537992,4,10,73.67,,,173971.ts ,
16:10:08,45.057807227,7.667401865,4,10,56.48,,,,
16:10:09,45.057860692,7.667265738,8,10,68.16,,,173972.ts 173973.ts ,10
16:10:10,45.057914158,7.667129612,8,10,64.99,,1,,
16:10:11,45.057967623,7.666993485,8,10,64.58,,,,
16:10:12,45.058021088,7.666857358,8,10,80.89,,1,173974.ts ,
16:10:13,45.058074554,7.666721231,8,10,80.96,,,,
16:10:14,45.058128019,7.666585104,8,10,76.36,,,,
16:10:15,45.058181485,7.666448977,8,10,75.00,,1,173975.ts ,
16:10:16,45.058234950,7.666312850,8,10,79.77,,,,
16:10:17,45.058288415,7.666176723,8,10,81.89,,,,
16:10:18,45.058341881,7.666040596,8,10,66.69,,1,173976.ts ,
16:10:19,45.058395346,7.665904469,8,10,83.74,,,,
16:10:20,45.058448812,7.665768342,8,10,72.05,,,,
16:10:21,45.058502277,7.665632215,8,10,74.87,,1,173977.ts ,
16:10:22,45.058555742,7.665496088,8,10,75.30,,,,
16:10:23,45.058609208,7.665359962,8,10,73.07,,,,
16:10:24,45.058662673,7.665223835,8,10,59.79,,1,173978.ts ,
16:10:25,45.058716138,7.665087708,8,10,59.04,,,,
16:10:26,45.058769604,7.664951581,8,10,57.21,,,,
16:10:27,45.058823069,7.664815454,8,10,58.07,,1,173979.ts ,
16:10:28,45.058876535,7.664679327,8,10,69.17,,,,
16:10:29,45.0589300,7.6645432,8,10,56.07,,,,
16:10:30,45.058982600,7.664398900,8,10,71.72,,1,173980.ts ,
16:10:31,45.0590352,7.6642546,8,10,58.93,,,,
16:10:32,45.059070925,7.664166285,8,10,48.09,,,,
16:10:33,45.059106650,7.664077970,8,10,49.43,,1,173981.ts ,
16:10:34,45.059142375,7.663989655,8,10,50.26,,,,
16:10:35,45.059178100,7.663901340,8,10,47.79,,,,
16:10:36,45.059213825,7.663813025,8,10,62.66,,1,173982.ts ,
16:10:37,45.059249550,7.663724710,8,10,50.51,,,,
16:10:38,45.059285275,7.663636395,8,10,57.86,,,,
16:10:39,45.059321000,7.663548080,8,10,56.39,,1,173983.ts ,
16:10:40,45.059356725,7.663459765,8,10,62.72,,,,
16:10:41,45.059392450,7.663371450,8,10,73.38,,,,
16:10:42,45.059428175,7.663283135,8,10,66.32,,1,173984.ts ,
16:10:43,45.059463900,7.663194820,8,10,68.61,,,,
16:10:44,45.059499625,7.663106505,8,10,69.78,,,,
16:10:45,45.059535350,7.663018190,8,10,66.73,,1,173985.ts ,
16:10:46,45.059571075,7.662929875,8,10,68.74,,,,
16:10:47,45.059606800,7.662841560,8,10,71.05,,,,
16:10:48,45.059642525,7.662753245,8,10,74.10,,1,173986.ts ,
16:10:49,45.059678250,7.662664930,8,10,73.49,,,,
16:10:50,45.059713975,7.662576615,8,10,74.45,,,,
16:10:51,45.0597497,7.6624883,8,10,74.23,,1,173987.ts ,
16:10:52,45.059743262,7.662488875,8,10,73.93,,,,
16:10:53,45.059736825,7.662489450,8,10,72.58,,,,
16:10:54,45.059730387,7.662490025,8,10,73.58,,1,173988.ts ,
16:10:55,45.059723950,7.662490600,8,10,73.25,,,,
16:10:56,45.059717513,7.662491175,8,10,73.88,,,,
16:10:57,45.059711075,7.662491750,8,10,74.63,,1,173989.ts ,
16:10:58,45.059704637,7.662492325,8,10,73.59,,,,
16:10:59,45.0596982,7.6624929,8,10,73.51,,,,
16:11:00,45.059716833,7.662471917,8,10,73.76,,1,173990.ts ,
16:11:01,45.059735467,7.662450933,8,10,74.37,,,,
16:11:02,45.059754100,7.662429950,8,10,74.73,,,,
16:11:03,45.059772733,7.662408967,8,10,72.28,,1,173991.ts ,
16:11:04,45.059791367,7.662387983,8,10,72.93,,,,
16:11:05,45.0598100,7.6623670,8,10,71.24,,,,
16:11:06,45.059843618,7.662269977,8,10,70.65,,1,173992.ts ,
16:11:07,45.059877236,7.662172955,8,10,70.97,,,,
16:11:08,45.059910855,7.662075932,8,10,70.31,,,,
16:11:09,45.059944473,7.661978909,8,10,72.55,,1,173993.ts ,
16:11:10,45.059978091,7.661881886,8,10,69.63,,,,
16:11:11,45.060011709,7.661784864,8,10,73.26,,,,
16:11:12,45.060045327,7.661687841,8,10,70.21,,1,173994.ts ,
16:11:14,45.060112564,7.661493795,8,10,66.55,,,,
16:11:15,45.060146182,7.661396773,8,10,64.81,,,173995.ts ,
16:11:16,45.060179800,7.661299750,8,10,60.07,,,,
16:11:17,45.060213418,7.661202727,8,10,64.11,,,,
16:11:18,45.060247036,7.661105705,8,10,64.68,,1,173996.ts ,
16:11:19,45.060280655,7.661008682,8,10,59.21,,,,
16:11:20,45.060314273,7.660911659,8,10,64.72,,,,
16:11:21,45.060347891,7.660814636,8,10,63.95,,1,173997.ts ,
16:11:22,45.060381509,7.660717614,8,10,60.60,,,,
16:11:23,45.060415127,7.660620591,8,10,65.91,,,,
16:11:24,45.060448745,7.660523568,8,10,60.50,,1,173998.ts ,
16:11:25,45.060482364,7.660426545,8,10,61.09,,,,
16:11:26,45.060515982,7.660329523,8,10,64.02,,,,
16:11:27,45.0605496,7.6602325,8,10,61.57,,1,173999.ts ,
16:11:28,45.060589467,7.660141900,8,10,62.02,,,,
